agarose,bsa,coating,arm,rep,series,t,front,centroid,front_ctl,centroid_ctl,front_net,centroid_net
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,3.0,1.2723302897975381,1.0686993163019707,3.2619626861263527,1.8168982423665498,-1.9896323963288145,-0.7481989260645792
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,4.0,1.2723302897975381,1.1437911235738454,3.173323255381659,1.7943200162593926,-1.9009929655841207,-0.6505288926855473
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,5.0,1.2723302897975381,1.082240934318426,3.016187545179911,1.7233944759533564,-1.7438572553823728,-0.6411535416349303
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,6.0,2.2727272727272734,1.3179949262847133,2.863528883087287,1.5621699288415358,-0.5908016103600136,-0.24417500255682256
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,7.5,2.022628026994839,1.1742280195312031,2.863528883087287,1.6186105089000449,-0.840900856092448,-0.4443824893688417
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,9.0,2.2727272727272734,1.371708252811281,2.7871995520409745,1.6231587747505596,-0.5144722793137011,-0.25145052193927864
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,10.5,2.7729257641921397,1.310944284223153,3.0925168762262234,1.7461815796112345,-0.31959111203408375,-0.43523729538808165
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,12.0,2.2727272727272734,1.304930733255161,2.405552896809414,1.4567758622444877,-0.1328256240821406,-0.15184512898932678
0.6,non-BSA,COOH,magnet,2,0.6_non-BSA_COOH_magnet_r2,21.5,2.7729257641921397,1.3384155242630194,3.412382824164416,1.8336083707920043,-0.6394570599722762,-0.495192846528985
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,0.0,2.71480044345898,1.6535819081769787,3.195472939320693,1.7269678604637255,-0.4806724958617128,-0.07338595228674683
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,1.0,2.71480044345898,1.6761162156433285,3.116017813595706,1.723519241182226,-0.4012173701367261,-0.047403025538897525
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,2.0,2.486603843311161,1.563827786750943,3.1811563069709172,1.7159110746021937,-0.6945524636597562,-0.1520832878512508
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,3.0,2.71480044345898,1.5853933313726807,3.2619626861263527,1.8168982423665498,-0.5471622426673726,-0.23150491099386916
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,4.0,3.1711936437546187,1.676431079051327,3.173323255381659,1.7943200162593926,-0.0021296116270401733,-0.11788893720806559
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,5.0,2.71480044345898,1.6427418248979804,3.016187545179911,1.7233944759533564,-0.30138710172093086,-0.080652651055376
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,6.0,2.486603843311161,1.5810924635978965,2.863528883087287,1.5621699288415358,-0.3769250397761259,0.01892253475636063
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,7.5,2.71480044345898,1.5808574436547473,2.863528883087287,1.6186105089000449,-0.14872843962830684,-0.037753065245297535
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,9.0,2.9429970436067987,1.5991658303519893,2.7871995520409745,1.6231587747505596,0.15579749156582423,-0.02399294439857025
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,10.5,3.1711936437546187,1.637405501998531,3.0925168762262234,1.7461815796112345,0.07867676752839525,-0.10877607761270358
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,12.0,3.399390243902439,1.6665664755325145,2.405552896809414,1.4567758622444877,0.9938373470930251,0.20979061328802673
0.6,non-BSA,COOH,magnet,3,0.6_non-BSA_COOH_magnet_r3,21.5,3.855783444198078,1.8838544399437926,3.412382824164416,1.8336083707920043,0.4434006200336622,0.05024606915178831
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,0.0,3.019350127783863,1.8536341842499675,2.496985087526237,1.6204309339486709,0.5223650402576259,0.23320325030129663
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,1.0,3.7203358890105873,2.0299777435639,3.1271479889685003,1.7651444024584213,0.593187900042087,0.2648333411054786
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,2.0,3.253012048192771,1.7837128455492153,2.8163924342043942,1.5723431820135712,0.4366196139883769,0.21136966353564413
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,3.0,4.187659729828405,2.230509877470349,3.125528693912823,1.7506383146690576,1.062131035915582,0.4798715628012913
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,4.0,2.5520262869660466,1.522560049770486,3.052499272276887,1.664438498731294,-0.5004729853108403,-0.1418784489608078
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,5.0,3.7203358890105873,2.1168104344584395,3.046641309010104,1.6962848840291167,0.6736945800004834,0.4205255504293228
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,6.0,2.3183643665571383,1.5298587964532722,2.423130043282396,1.4454490733030747,-0.1047656767252576,0.08440972315019746
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,7.5,2.785688207374955,1.60210647476555,2.578904656888335,1.45940968037403,0.20678355048662,0.14269679439152005
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,9.0,3.486673968601679,2.10272962975928,2.7356793485940223,1.6666822185686128,0.7509946200076567,0.43604741119066714
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,10.5,2.084702446148229,1.8271168658508954,2.3476557039828765,1.651944713859744,-0.2629532578346474,0.17517215199115133
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,12.0,2.785688207374955,1.7245718188491106,2.7375050493016766,1.5410287557515652,0.04818315807327833,0.18354306309754542
0.6,non-BSA,PEG,control,1,0.6_non-BSA_PEG_control_r1,21.5,3.7203358890105873,2.012529048610366,3.5188230349949543,1.7587273019033507,0.20151285401563301,0.2538017467070155
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,0.0,3.2048458149779737,1.6571222619159327,2.496985087526237,1.6204309339486709,0.7078607274517368,0.03669132796726182
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,1.0,3.2048458149779737,1.8141282110147885,3.1271479889685003,1.7651444024584213,0.07769782600947339,0.04898380855636719
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,2.0,2.502002402883461,1.441969971895767,2.8163924342043942,1.5723431820135712,-0.31439003132093335,-0.13037321011780412
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,3.0,2.9705646776131363,1.6938547665828392,3.125528693912823,1.7506383146690576,-0.1549640162996866,-0.05678354808621844
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,4.0,3.673408089707649,1.9826380835637247,3.052499272276887,1.664438498731294,0.6209088174307622,0.3181995848324308
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,5.0,3.439126952342811,1.7963992810306013,3.046641309010104,1.6962848840291167,0.3924856433327073,0.10011439700148461
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,6.0,2.9705646776131363,1.5867967920164154,2.423130043282396,1.4454490733030747,0.5474346343307404,0.14134771871334073
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,7.5,2.9705646776131363,1.554974443173989,2.578904656888335,1.45940968037403,0.3916600207248013,0.09556476279995896
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,9.0,2.502002402883461,1.5329084475782864,2.7356793485940223,1.6666822185686128,-0.2336769457105614,-0.1337737709903264
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,10.5,2.502002402883461,1.6524339824321377,2.3476557039828765,1.651944713859744,0.1543466989005844,0.0004892685723936196
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,12.0,2.9705646776131363,1.5528338165304367,2.7375050493016766,1.5410287557515652,0.23305962831145965,0.011805060778871557
0.6,non-BSA,PEG,control,2,0.6_non-BSA_PEG_control_r2,21.5,4.141970364437325,1.9179868889765455,3.5188230349949543,1.7587273019033507,0.6231473294423711,0.15925958707319476
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,0.0,1.2667593198168738,1.3505363556801118,2.496985087526237,1.6204309339486709,-1.230225767709363,-0.2698945782685591
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,1.0,2.456262262916939,1.4513272527965753,3.1271479889685003,1.7651444024584213,-0.6708857260515613,-0.31381714966184604
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,2.0,2.6941628515369516,1.4913467285957314,2.8163924342043942,1.5723431820135712,-0.12222958266744266,-0.08099645341783979
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,3.0,2.2183616742969265,1.3275502999539848,3.125528693912823,1.7506383146690576,-0.9071670196158963,-0.42308801471507285
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,4.0,2.932063440156965,1.488117362859671,3.052499272276887,1.664438498731294,-0.12043583211992193,-0.176321135871623
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,5.0,1.9804610856769131,1.1756449365983088,3.046641309010104,1.6962848840291167,-1.0661802233331907,-0.5206399474308079
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,6.0,1.9804610856769131,1.2196916314395363,2.423130043282396,1.4454490733030747,-0.44266895760548275,-0.2257574418635384
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,7.5,1.9804610856769131,1.2211481231825505,2.578904656888335,1.45940968037403,-0.5984435712114218,-0.23826155719147946
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,9.0,2.2183616742969265,1.3644085783682718,2.7356793485940223,1.6666822185686128,-0.5173176742970957,-0.302273640200341
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,10.5,2.456262262916939,1.476283293296199,2.3476557039828765,1.651944713859744,0.10860655893406257,-0.17566142056354517
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,12.0,2.456262262916939,1.3456806318751484,2.7375050493016766,1.5410287557515652,-0.28124278638473754,-0.19534812387641676
0.6,non-BSA,PEG,control,3,0.6_non-BSA_PEG_control_r3,21.5,2.6941628515369516,1.3456659681231409,3.5188230349949543,1.7587273019033507,-0.8246601834580027,-0.4130613337802098
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,0.0,3.6046190651453807,1.9172994218976744,2.496985087526237,1.6204309339486709,1.1076339776191437,0.29686848794900356
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,1.0,4.291958041958042,2.07823308063569,3.1271479889685003,1.7651444024584213,1.1648100529895413,0.3130886781772688
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,2.0,3.375506072874494,2.164249013724553,2.8163924342043942,1.5723431820135712,0.5591136386700999,0.5919058317109818
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,3.0,3.375506072874494,2.286470965399864,3.125528693912823,1.7506383146690576,0.24997737896167127,0.5358326507308064
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,4.0,4.062845049687156,2.302789159313367,3.052499272276887,1.664438498731294,1.010345777410269,0.6383506605820732
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,5.0,4.062845049687156,2.363230390918688,3.046641309010104,1.6962848840291167,1.016203740677052,0.6669455068895711
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,6.0,4.52107103422893,2.4430216577567787,2.423130043282396,1.4454490733030747,2.097940990946534,0.997572584453704
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,7.5,3.146393080603607,1.6581425294688437,2.578904656888335,1.45940968037403,0.5674884237152722,0.1987328490948137
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,9.0,3.375506072874494,1.726861015530063,2.7356793485940223,1.6666822185686128,0.6398267242804718,0.06017879696145023
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,10.5,4.750184026499816,2.6348944691446685,2.3476557039828765,1.651944713859744,2.402528322516939,0.9829497552849245
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,12.0,3.146393080603607,1.6399852748407822,2.7375050493016766,1.5410287557515652,0.4088880313019305,0.09895651908921699
0.6,non-BSA,PEG,magnet,1,0.6_non-BSA_PEG_magnet_r1,21.5,4.750184026499816,2.4555618078272845,3.5188230349949543,1.7587273019033507,1.2313609915048613,0.6968345059239338
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,0.0,8.936122017517366,2.087030943829187,2.496985087526237,1.6204309339486709,6.439136929991129,0.4666000098805163
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,1.0,2.3233162186650564,1.3948302937904786,3.1271479889685003,1.7651444024584213,-0.8038317703034439,-0.3703141086679427
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,2.0,2.779371790999698,1.449056233524237,2.8163924342043942,1.5723431820135712,-0.037020643204696224,-0.12328694848933419
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,3.0,3.691482935668983,1.6649220071855255,3.125528693912823,1.7506383146690576,0.56595424175616,-0.0857163074835321
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,4.0,3.691482935668983,1.654220990380835,3.052499272276887,1.664438498731294,0.638983663392096,-0.010217508350458981
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,5.0,3.691482935668983,1.6252696973298941,3.046641309010104,1.6962848840291167,0.644841626658879,-0.07101518669922258
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,6.0,3.9195107218363034,1.721159896755382,2.423130043282396,1.4454490733030747,1.4963806785539076,0.27571082345230735
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,7.5,3.691482935668983,1.7054240687385356,2.578904656888335,1.45940968037403,1.112578278780648,0.24601438836450562
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,9.0,4.3755662941709454,1.882571553632423,2.7356793485940223,1.6666822185686128,1.6398869455769232,0.21588933506381025
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,10.5,4.3755662941709454,1.9257020951008654,2.3476557039828765,1.651944713859744,2.027910590188069,0.27375738124112137
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,12.0,4.603594080338267,2.0078068650391456,2.7375050493016766,1.5410287557515652,1.8660890310365903,0.46677810928758046
0.6,non-BSA,PEG,magnet,2,0.6_non-BSA_PEG_magnet_r2,21.5,3.4634551495016614,1.7235157511702117,3.5188230349949543,1.7587273019033507,-0.05536788549329286,-0.035211550733138974
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,0.0,1.2315818737837088,1.0750070748934941,2.496985087526237,1.6204309339486709,-1.2654032137425282,-0.5454238590551768
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,1.0,3.099805393383375,1.73563720263934,3.1271479889685003,1.7651444024584213,-0.027342595585125196,-0.02950719981908123
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,2.0,2.6327495134834584,1.4379383601081832,2.8163924342043942,1.5723431820135712,-0.1836429207209358,-0.13440482190538794
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,3.0,3.3333333333333335,1.7298899556133454,3.125528693912823,1.7506383146690576,0.20780463942051064,-0.020748359055712262
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,4.0,3.3333333333333335,1.8978065472500854,3.052499272276887,1.664438498731294,0.2808340610564466,0.23336804851879145
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,5.0,3.80038921323325,2.1344147342222497,3.046641309010104,1.6962848840291167,0.7537479042231463,0.438129850193133
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,6.0,3.80038921323325,2.130280241844149,2.423130043282396,1.4454490733030747,1.3772591699508543,0.6848311685410744
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,7.5,3.3333333333333335,1.643666647009215,2.578904656888335,1.45940968037403,0.7544286764449986,0.18425696663518498
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,9.0,3.3333333333333335,1.6826371847313477,2.7356793485940223,1.6666822185686128,0.5976539847393112,0.01595496616273495
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,10.5,3.3333333333333335,1.7543039442157788,2.3476557039828765,1.651944713859744,0.985677629350457,0.10235923035603478
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,12.0,3.3333333333333335,1.7932495057862954,2.7375050493016766,1.5410287557515652,0.5958282840316569,0.2522207500347302
0.6,non-BSA,PEG,magnet,3,0.6_non-BSA_PEG_magnet_r3,21.5,3.099805393383375,1.778575254808386,3.5188230349949543,1.7587273019033507,-0.4190176416115792,0.01984795290503527
