geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
series,False,52,COOH_L3,COOH,large,1.0,1.371660005956053,3.2565497687839184,0.8319365921354066
series,False,53,COOH_S3,COOH,small,1.0,0.7906826527641461,2.0018865098287577,0.5164239608191349
series,False,54,PEG_control,PEG,control,1.0,1.1490453574538178,2.2750947424897916,-0.3000452712056961
series,False,55,COOH_control,COOH,control,1.0,0.8227968626318853,1.8225089759195308,-0.204296747437686
series,False,56,PEG_L1,PEG,large,1.5,1.463595144277574,3.490018785732534,0.8564250994868458
series,False,57,PEG_L2,PEG,large,1.5,1.509141786275921,3.4700699029766473,0.8160114218756982
series,False,58,PEG_S1,PEG,small,1.5,0.7631214638582737,1.8046272728785084,0.6653683981060693
series,False,59,PEG_S2,PEG,small,1.5,1.4370922641291044,3.659985416928953,0.69533247885292
series,False,60,COOH_L1,COOH,large,1.5,1.4877298568379285,3.5600526047339947,0.8176529184797802
series,False,61,COOH_L2,COOH,large,1.5,1.4973674716280745,3.61926338243948,0.8393788883110737
series,False,62,COOH_S1,COOH,small,1.5,0.8879787063152275,2.470024223602485,0.2440411421703824
series,False,63,COOH_S2,COOH,small,1.5,1.0069852310835616,2.6599431038782897,0.5002248036547081
series,False,64,PEG_L3,PEG,large,1.5,1.447665282866269,3.2254343963869316,0.7962366627776057
series,False,65,PEG_S3,PEG,small,1.5,0.97561494490979,1.9781281882881656,-0.2926333183623454
series,False,66,COOH_L3,COOH,large,1.5,1.4752286096377925,3.22323465832679,0.8658783475328992
series,False,67,COOH_S3,COOH,small,1.5,0.8110516356901791,2.0363681523888704,0.5174993831678455
series,False,68,PEG_control,PEG,control,1.5,1.131948551378213,2.2612101335958923,-0.2868829201503766
series,False,69,COOH_control,COOH,control,1.5,0.8782376479406317,1.8700750892819036,-0.333540105106852
series,False,70,PEG_L1,PEG,large,2.0,1.5680396430409076,3.4159540474741332,0.8855892335851221
series,False,71,PEG_L2,PEG,large,2.0,1.6264688212338856,3.37875892879679,0.8996716908968055
series,False,72,PEG_S1,PEG,small,2.0,0.9508763843579384,2.2964642450645636,0.6554182319752486
series,False,73,PEG_S2,PEG,small,2.0,1.5887804999408268,3.723455092190043,0.6504412238024332
series,False,74,COOH_L1,COOH,large,2.0,1.6034290902276684,3.5936800732506224,0.8294659552798661
series,False,75,COOH_L2,COOH,large,2.0,1.7009674680645714,3.691569803735518,0.8255766751626205
series,False,76,COOH_S1,COOH,small,2.0,0.959687640456176,2.2653712862351543,0.4980360366125671
series,False,77,COOH_S2,COOH,small,2.0,1.0445151060082098,3.21897327090847,0.0680991023004973
series,False,78,PEG_L3,PEG,large,2.0,1.4958967039937885,3.1133995425663747,0.8538120089605078
series,False,79,PEG_S3,PEG,small,2.0,0.9447857418897584,1.9494019747664064,-0.2343138980850972
series,False,80,COOH_L3,COOH,large,2.0,1.5130667730884166,3.1595441086721796,0.9431750413266384
series,False,81,COOH_S3,COOH,small,2.0,0.7008718731901619,1.8099995942311264,0.653704214787053
series,False,82,PEG_control,PEG,control,2.0,1.092162291089812,2.198406756061032,-0.2847073865804637
series,False,83,COOH_control,COOH,control,2.0,0.746479108310296,1.825504197534613,0.022633045583057
series,False,84,PEG_L1,PEG,large,2.5,1.7162063672209973,3.5784869764797547,0.8838809811906274
series,False,85,PEG_L2,PEG,large,2.5,1.7580523539472566,3.5937288159935665,0.8680486894223204
series,False,86,PEG_S1,PEG,small,2.5,1.0516763271016607,2.5204698260560887,0.6442977194426194
series,False,87,PEG_S2,PEG,small,2.5,1.635968015542884,3.612223360430023,0.5212654138318631
series,False,88,COOH_L1,COOH,large,2.5,1.7699705481640613,3.633105651218172,0.8257529127397216
series,False,89,COOH_L2,COOH,large,2.5,1.817025866194061,3.701156701554861,0.810973706544086
series,False,90,COOH_S1,COOH,small,2.5,1.0276002825924184,2.10770773963373,0.7425819719498934
series,False,91,COOH_S2,COOH,small,2.5,1.2366706757990422,3.349929561882284,0.359841124439483
series,False,92,PEG_L3,PEG,large,2.5,1.5792752461940898,3.164834936415079,0.8750283601913125
series,False,93,PEG_S3,PEG,small,2.5,0.9058928679935038,1.9082318776453344,-0.1430414651051619
series,False,94,COOH_L3,COOH,large,2.5,1.578424227161929,3.282014481761667,0.9527428903791044
series,False,95,COOH_S3,COOH,small,2.5,0.7514102425121006,1.7973484655275018,0.4678210035838316
series,False,96,PEG_control,PEG,control,2.5,1.0815803401812158,2.1940854322573444,-0.3048171853611827
series,False,97,COOH_control,COOH,control,2.5,0.8476605759648123,1.802128158930864,-0.3520685941705229
series,False,98,PEG_L1,PEG,large,3.0,1.8051049647064616,3.625881143356688,0.8930303847441134
series,False,99,PEG_L2,PEG,large,3.0,1.8019540355842776,3.649353872504951,0.8798571177010522
series,False,100,PEG_S1,PEG,small,3.0,1.08986431735833,2.700053021166882,0.6171899941271516
series,False,101,PEG_S2,PEG,small,3.0,1.565758897675946,3.441390139830711,0.4082960574712276
series,False,102,COOH_L1,COOH,large,3.0,1.821034095435759,3.6651618382948823,0.8470791427567694
series,False,103,COOH_L2,COOH,large,3.0,1.8159304221604744,3.740990755862431,0.8485396137468414
series,False,104,COOH_S1,COOH,small,3.0,1.0489578242761732,2.5177449912644936,0.4773153655410915
series,False,105,COOH_S2,COOH,small,3.0,1.1887841714012863,3.3771088495315307,0.0288945607922683
series,False,106,PEG_L3,PEG,large,3.0,1.6578024047974953,3.247218565030496,0.8878215772358691
series,False,107,PEG_S3,PEG,small,3.0,0.8582873643214844,1.8296775171986528,-0.3506218528851204
series,False,108,COOH_L3,COOH,large,3.0,1.6089945406915118,3.379021605054816,0.9548290253157072
series,False,109,COOH_S3,COOH,small,3.0,0.7098425193429923,1.7177107986776363,0.681323553486642
series,False,110,PEG_control,PEG,control,3.0,0.8503946007421972,2.096117732337621,0.179879251356397
series,False,111,COOH_control,COOH,control,3.0,1.2579155532279145,3.362426359308789,-0.706176072341672
series,False,112,PEG_L1,PEG,large,3.5,1.882579591941707,3.6929677990876937,0.9002281598902172
series,False,113,PEG_L2,PEG,large,3.5,1.8584055433999995,3.6902458102864695,0.8808387231114172
series,False,114,PEG_S1,PEG,small,3.5,1.134350328648705,2.5262654947970655,0.6707000976085308
series,False,115,PEG_S2,PEG,small,3.5,1.5850159447571956,3.491935621454253,0.6113659449170709
series,False,116,COOH_L1,COOH,large,3.5,1.888424548611482,3.729063468339739,0.8411610510854703
series,False,117,COOH_L2,COOH,large,3.5,1.947779905964072,3.8368012916000582,0.8907915651774497
series,False,118,COOH_S1,COOH,small,3.5,1.1034787724475374,2.5838272578572266,0.533439262585814
series,False,119,COOH_S2,COOH,small,3.5,1.275319293542308,3.2058209983485817,0.5452578090872118
series,False,120,PEG_L3,PEG,large,3.5,1.6764434201459957,3.257678232988032,0.8920996119563995
series,False,121,PEG_S3,PEG,small,3.5,0.8512899134232152,1.8183409514481224,-0.2216519136416927
series,False,122,COOH_L3,COOH,large,3.5,1.6837501794571843,3.425232685783687,0.958559131042044
series,False,123,COOH_S3,COOH,small,3.5,0.7454065037092471,1.6889532514762855,0.6636239630253843
series,False,124,PEG_control,PEG,control,3.5,0.9991689374197896,2.071474787963286,-0.315414196470367
series,False,125,COOH_control,COOH,control,3.5,1.2366721970081778,3.3388848539515386,-0.6953810126573051
series,False,126,PEG_L1,PEG,large,4.0,1.947082477745869,3.74111418569402,0.9047039504799212
series,False,127,PEG_L2,PEG,large,4.0,1.950980453479916,3.755063071491083,0.8530015164757957
series,False,128,PEG_S1,PEG,small,4.0,1.1972544372494638,2.771778090881865,0.7699285118783429
series,False,129,PEG_S2,PEG,small,4.0,1.6689828691516555,3.72834336174474,0.7594736215939286
series,False,130,COOH_L1,COOH,large,4.0,1.9449094617858167,3.774037634321333,0.8401491921745493
series,False,131,COOH_L2,COOH,large,4.0,2.0852259562812043,3.929095385915379,0.774205237149491
series,False,132,COOH_S1,COOH,small,4.0,1.1564515968750713,2.5160970228762114,0.6328240470862889
series,False,133,COOH_S2,COOH,small,4.0,1.2835320002573725,3.3258616640031,0.2966132736010965
series,False,134,PEG_L3,PEG,large,4.0,1.643286630148469,3.241270465481513,0.9102315423783476
series,False,135,PEG_S3,PEG,small,4.0,0.8126842606953577,1.7373011744736775,-0.199203684636934
series,False,136,COOH_L3,COOH,large,4.0,1.7942913560178697,3.555188469361811,0.93975972832208
series,False,137,COOH_S3,COOH,small,4.0,0.7724663098608093,1.695248678948872,0.7365223057766098
series,False,138,PEG_control,PEG,control,4.0,0.9240070764795888,2.03380947469747,-0.1796633590374105
series,False,139,COOH_control,COOH,control,4.0,1.2233992157982,3.252780813288649,-0.6916053316392912
series,False,140,PEG_L1,PEG,large,4.5,2.294746466251457,3.8124712577358366,0.7405036246473536
series,False,141,PEG_L2,PEG,large,4.5,1.8971820063699896,3.722742565296095,0.8783262709822997
series,False,142,PEG_S1,PEG,small,4.5,1.199702013559259,2.8002219208482315,0.6975981308857878
series,False,143,PEG_S2,PEG,small,4.5,1.616615032487807,3.470876153144859,0.5731827666336032
series,False,144,COOH_L1,COOH,large,4.5,1.948277842880409,3.790534766179308,0.8619029658426997
series,False,145,COOH_L2,COOH,large,4.5,1.9682167971202973,3.8876404956734394,0.8814834528129796
series,False,146,COOH_S1,COOH,small,4.5,1.2087202183530728,2.578860898921409,0.6319503089329911
series,False,147,COOH_S2,COOH,small,4.5,1.358889320613864,3.2869362664840893,0.5444549342697013
series,False,148,PEG_L3,PEG,large,4.5,1.6248924451901106,3.2484106412349116,0.9174006492672644
series,False,149,PEG_S3,PEG,small,4.5,0.8607827388755501,1.8182154978368004,0.1894554970394556
series,False,150,COOH_L3,COOH,large,4.5,1.6965340549024388,3.4406157531654284,0.952325751420678
series,False,151,COOH_S3,COOH,small,4.5,0.8279743999395985,1.7821287285211187,0.7920322955378122
series,False,152,PEG_control,PEG,control,4.5,0.8928566754439416,1.9680223168840565,-0.1615488501283818
series,False,153,COOH_control,COOH,control,4.5,1.2169975163912363,3.3987708081885524,-0.6983983967641619
series,False,154,PEG_L1,PEG,large,5.0,2.191663086083757,3.8324655390557374,0.7685054237134076
series,False,155,PEG_L2,PEG,large,5.0,1.912026510925056,3.7376030746934905,0.8804877160049072
series,False,156,PEG_S1,PEG,small,5.0,1.4754924441051835,2.760438279894802,0.8519132610754246
series,False,157,PEG_S2,PEG,small,5.0,1.596807325069435,3.4597448853114026,0.6427964469628206
series,False,158,COOH_L1,COOH,large,5.0,1.9578674957175144,3.802512951214063,0.8643369638632973
series,False,159,COOH_L2,COOH,large,5.0,1.9509686416073224,3.9008002104751887,0.8851101884461381
series,False,160,COOH_S1,COOH,small,5.0,1.4827432602142565,2.820291785857095,0.7632467783668231
series,False,161,COOH_S2,COOH,small,5.0,1.3777774506751963,3.163844796544757,0.6331148963828962
series,False,162,PEG_L3,PEG,large,5.0,1.6955954828454385,3.2824507546216597,0.901430284703828
series,False,163,COOH_L3,COOH,large,5.0,1.6858210855650588,3.4540804878332354,0.9490635306689894
series,False,164,COOH_S3,COOH,small,5.0,1.1242813315297846,2.589820695656692,0.7656093840876111
series,False,165,PEG_control,PEG,control,5.0,0.914612088224153,2.017633266620894,-0.1373198562788488
series,False,166,COOH_control,COOH,control,5.0,1.2329664539475644,3.468591152041113,-0.6849113500879093
series,False,167,PEG_S3,PEG,small,5.0,0.8374817997937215,1.7436068210620137,0.0745981601306938
series,False,168,PEG_L1,PEG,large,5.5,2.353773642955859,3.8322860547576494,0.7458786031681032
series,False,169,PEG_L2,PEG,large,5.5,1.9256861814022503,3.734954091831443,0.8928446252986139
series,False,170,PEG_S1,PEG,small,5.5,1.089058987523686,2.585208138069229,0.6263258210280057
series,False,171,PEG_S2,PEG,small,5.5,1.6707057089600514,3.6599225390926864,0.7969275724630901
series,False,172,COOH_L1,COOH,large,5.5,1.975353550033038,3.8087341132857455,0.8491916721254242
series,False,173,COOH_L2,COOH,large,5.5,2.0070253108211524,3.8697772370339023,0.8073061207291022
series,False,174,COOH_S1,COOH,small,5.5,1.4521803867583791,2.831440684993988,0.6929915010533005
series,False,175,COOH_S2,COOH,small,5.5,1.4258295197110582,3.226502327056344,0.6322534015011169
series,False,176,PEG_L3,PEG,large,5.5,1.7189641892516188,3.3226602882189975,0.8874580503972249
series,False,177,COOH_L3,COOH,large,5.5,1.659906894259839,3.495330770426992,0.9501066415886108
series,False,178,COOH_S3,COOH,small,5.5,1.0746698740539966,2.3407894375857343,0.7576940080171852
series,False,179,PEG_S3,PEG,small,5.5,0.7827765197488369,1.644510271536756,-0.1484072107107759
series,False,180,PEG_control,PEG,control,5.5,0.6726395557650893,1.9389237814690023,0.369382651698498
series,False,181,COOH_control,COOH,control,5.5,1.3925414408197443,2.8246547936884636,0.5480690397149048
series,False,182,PEG_L1,PEG,large,6.0,2.2121278267553217,3.823972804637118,0.7435548218675604
series,False,183,PEG_L2,PEG,large,6.0,2.1297014503754292,3.7828145023615134,0.9325288621265349
series,False,184,PEG_S1,PEG,small,6.0,1.2571846361637888,2.6699512522823583,0.7223641421395482
series,False,185,PEG_S2,PEG,small,6.0,1.6449405382342528,3.488156539156353,0.6965844969690116
series,False,186,COOH_L1,COOH,large,6.0,2.0135481133196627,3.8206347480503906,0.8413419081087496
series,False,187,COOH_L2,COOH,large,6.0,2.038064127833982,3.973676409665702,0.8440879978045431
series,False,188,COOH_S1,COOH,small,6.0,1.3586834080095842,2.846020304118456,0.556714093133966
series,False,189,COOH_S2,COOH,small,6.0,1.3943695956254922,3.2892564224859493,0.5375992409817997
series,False,190,PEG_L3,PEG,large,6.0,1.709096040379383,3.307251325851012,0.898848783533803
series,False,191,COOH_L3,COOH,large,6.0,1.8922833705308977,3.659211842288233,0.8913287461817804
series,False,192,COOH_S3,COOH,small,6.0,1.099138710279996,2.4021452990398147,0.8205554496259089
series,False,193,PEG_S3,PEG,small,6.0,0.8875351070029975,1.9654163415213413,0.7467306540259968
series,False,194,COOH_control,COOH,control,6.0,1.1998080115734358,3.331940547955248,-0.7118688501365351
series,False,195,PEG_control,PEG,control,6.0,0.9305528355717696,2.0275682298790367,-0.1716010203833543
series,True,0,PEG_L1,PEG,large,0.0,1.0881034420905138,2.4592195494940947,0.2549782217197949
series,True,1,PEG_L2,PEG,large,0.0,1.1828265207095143,2.5278574181117537,0.0418292281027911
series,True,2,PEG_S1,PEG,small,0.0,0.7385404564744131,1.8727195743045215,0.210831903856919
series,True,3,PEG_S2,PEG,small,0.0,1.2789024751901912,2.6848714830710545,0.1450252856352072
series,True,4,COOH_L1,COOH,large,0.0,0.9307735835695168,2.052050865903584,-0.0314906602184861
series,True,5,COOH_L2,COOH,large,0.0,0.8682844873423248,1.8888035122544276,0.0514620487189631
series,True,6,COOH_S1,COOH,small,0.0,0.8788012916626683,1.845225393500065,0.2410513649767272
series,True,7,COOH_S2,COOH,small,0.0,0.891211297505287,1.8391585166193751,-0.652190392350414
series,True,8,PEG_L1,PEG,large,0.0,1.610200287979378,3.8759391954433817,0.3269824290221659
series,True,9,PEG_L2,PEG,large,0.0,1.484032234574753,3.352068407648631,0.4678523889604543
series,True,10,PEG_S1,PEG,small,0.0,1.026444758023614,2.16276810964098,0.0846671478338357
series,True,11,PEG_S2,PEG,small,0.0,1.5091219587516158,3.98552196359818,0.3237813499587675
series,True,12,COOH_L1,COOH,large,0.0,1.3764024996406938,3.835782000435096,0.4837836907079268
series,True,13,COOH_L2,COOH,large,0.0,1.3333436259344082,4.0568245863269565,0.2667124175820376
series,True,14,COOH_S1,COOH,small,0.0,0.8650306511348879,1.827743400651282,0.3811513933825357
series,True,15,COOH_S2,COOH,small,0.0,1.0289326609313811,2.1946265996007717,0.1553594541813068
series,True,16,PEG_L3,PEG,large,0.0,1.099759945470582,2.408981302243731,0.4252508612709894
series,True,17,PEG_S3,PEG,small,0.0,0.7667954622800343,2.014398936389496,0.6328814431957647
series,True,18,COOH_L3,COOH,large,0.0,1.0175629722611483,2.291368522828796,0.244895498797326
series,True,19,COOH_S3,COOH,small,0.0,1.0079309794732512,2.0648955206193715,-0.0006504795396089
series,True,20,PEG_control,PEG,control,0.0,1.3647176269360768,2.73684714041594,0.1833953635729782
series,True,21,COOH_control,COOH,control,0.0,0.8733808758211226,1.8689535920667764,-0.0966052754750049
series,True,22,PEG_L3,PEG,large,0.0,1.5190629688337645,3.183592516552076,0.5714979043206047
series,True,23,PEG_S3,PEG,small,0.0,1.050420873370627,2.1603408988358455,0.1696876265591917
series,True,24,COOH_L3,COOH,large,0.0,1.6373634011622886,3.618666514091093,0.4299393395637724
series,True,25,COOH_S3,COOH,small,0.0,1.0405929547767858,2.1789357469499615,0.1654944308082421
series,True,26,PEG_control,PEG,control,0.0,0.9329851471955388,2.5142320700595064,0.6051234259806004
series,True,27,COOH_control,COOH,control,0.0,0.8167359446476,1.7214300656329269,-0.5355517488814545
series,True,28,PEG_L1,PEG,large,0.5,1.5845497854029151,3.7767183013642778,0.6720899904767936
series,True,29,PEG_L2,PEG,large,0.5,1.2762658841842225,3.350845138367056,0.7686967510647011
series,True,30,PEG_S1,PEG,small,0.5,0.7210838095230341,1.606720686251515,0.80606042689086
series,True,31,PEG_S2,PEG,small,0.5,1.4771686289352817,3.7827708273010976,0.4676511298421063
series,True,32,COOH_L1,COOH,large,0.5,1.3553899697437066,3.660389742921661,0.7195387050989657
series,True,33,COOH_L2,COOH,large,0.5,1.3090950991314996,3.798428653604008,0.7366946420843938
series,True,34,COOH_S1,COOH,small,0.5,0.7710111807339239,1.713385761096217,0.4474548303058861
series,True,35,COOH_S2,COOH,small,0.5,0.9108054322297152,2.1884104962880286,-0.1786629852072201
series,True,36,PEG_L3,PEG,large,0.5,1.5863129451575904,3.351198071645461,0.6722933922196374
series,True,37,PEG_S3,PEG,small,0.5,0.7594510543666431,2.0255857090282983,0.6643283083858427
series,True,38,COOH_L3,COOH,large,0.5,1.1240538831112108,2.998103114722384,0.8704591491936182
series,True,39,COOH_S3,COOH,small,0.5,1.035211432659717,2.1701086781257057,0.058672932167254
series,True,40,PEG_control,PEG,control,0.5,1.0122881942530222,2.427627843652235,0.2484475492566235
series,True,41,COOH_control,COOH,control,0.5,0.8565367298023271,1.8578068577243785,-0.2264769024221141
series,True,42,PEG_L1,PEG,large,1.0,1.372080671666695,3.2766829853031543,0.8688126080146878
series,True,43,PEG_L2,PEG,large,1.0,1.3894139909954264,3.4409152951589728,0.796385578869301
series,True,44,PEG_S1,PEG,small,1.0,0.632505607494996,1.5800661037102726,0.5727667050277766
series,True,45,PEG_S2,PEG,small,1.0,1.530848804484738,3.633334298286244,0.4203375396751391
series,True,46,COOH_L1,COOH,large,1.0,1.4045840833024867,3.6412037986802073,0.7820119828570218
series,True,47,COOH_L2,COOH,large,1.0,1.3560912529422562,3.687441994758813,0.7962963280039508
series,True,48,COOH_S1,COOH,small,1.0,0.805033253711245,1.8919927430656736,0.5172984937662282
series,True,49,COOH_S2,COOH,small,1.0,0.8035300398489182,2.012614623243934,-0.1147623668445986
series,True,50,PEG_L3,PEG,large,1.0,1.4616083034063911,3.309316613643658,0.750693639783952
series,True,51,PEG_S3,PEG,small,1.0,0.7429494057148905,1.9908318286881417,0.6846601574523841
series,True,52,COOH_L3,COOH,large,1.0,1.3494016537355678,3.277104618666987,0.8641706983900473
series,True,53,COOH_S3,COOH,small,1.0,0.7949197984212215,1.9996457933680465,0.506500390824429
series,True,54,PEG_control,PEG,control,1.0,0.9642008654026168,2.377343934678119,0.311828611800304
series,True,55,COOH_control,COOH,control,1.0,0.8232227383128977,1.8229154619351868,-0.2006205102587478
series,True,56,PEG_L1,PEG,large,1.5,1.462233818041776,3.48841560544686,0.8569347988319395
series,True,57,PEG_L2,PEG,large,1.5,1.5064948526656785,3.468048309059289,0.8167691185538226
series,True,58,PEG_S1,PEG,small,1.5,0.7631809093781343,1.805227543067236,0.6654996812821937
series,True,59,PEG_S2,PEG,small,1.5,1.4348924679308357,3.657811529421641,0.6967551928543877
series,True,60,COOH_L1,COOH,large,1.5,1.487704409857557,3.560127229267703,0.8176661555667973
series,True,61,COOH_L2,COOH,large,1.5,1.500685567657709,3.6241762975008234,0.8317353626249024
series,True,62,COOH_S1,COOH,small,1.5,0.8881933429269887,2.4709341197159738,0.244142900660448
series,True,63,COOH_S2,COOH,small,1.5,1.0091243465673114,2.666091756472192,0.5010348670866978
series,True,64,PEG_L3,PEG,large,1.5,1.4032973712520642,3.087449891343334,0.8261854404826452
series,True,65,PEG_S3,PEG,small,1.5,1.000980280460273,2.234734977368914,0.1525535775795294
series,True,66,COOH_L3,COOH,large,1.5,1.4884280863781876,3.2727713888419117,0.8897928897429236
series,True,67,COOH_S3,COOH,small,1.5,0.8254259454922998,2.0327117362648086,0.4582333157842861
series,True,68,PEG_control,PEG,control,1.5,0.952515970140738,2.366717682395562,0.3178457767311812
series,True,69,COOH_control,COOH,control,1.5,0.8813506850074686,1.874560297630071,-0.3375425744756973
series,True,70,PEG_L1,PEG,large,2.0,1.5853175674733575,3.40388117713609,0.8903330647273061
series,True,71,PEG_L2,PEG,large,2.0,1.6056677707803106,3.378485675077245,0.8941998272619908
series,True,72,PEG_S1,PEG,small,2.0,0.9468975770509548,2.2747112082928416,0.6544883050169522
series,True,73,PEG_S2,PEG,small,2.0,1.5868921779466176,3.7235565355729454,0.6540461330147376
series,True,74,COOH_L1,COOH,large,2.0,1.6034592522561455,3.5936982078853053,0.8295001628803534
series,True,75,COOH_L2,COOH,large,2.0,1.694840382958943,3.67803670042842,0.824429909413796
series,True,76,COOH_S1,COOH,small,2.0,0.9599347570163772,2.26644240828253,0.497768508802234
series,True,77,COOH_S2,COOH,small,2.0,1.0388656726249847,3.208018964904092,0.0895274609489471
series,True,78,PEG_L3,PEG,large,2.0,1.4932072182241003,3.1043908973151204,0.8559592732298078
series,True,79,PEG_S3,PEG,small,2.0,0.7383819026702328,1.986767460147259,0.7259064781504273
series,True,80,COOH_L3,COOH,large,2.0,1.5754556539823683,3.2459560393761544,0.948153788948924
series,True,81,COOH_S3,COOH,small,2.0,0.7087948198491753,1.8153850560530216,0.6443305998981291
series,True,82,PEG_control,PEG,control,2.0,0.8998952027161401,2.286964731285989,0.3421081048731047
series,True,83,COOH_control,COOH,control,2.0,1.3571437194084397,3.505541287029115,-0.653762696145001
series,True,84,PEG_L1,PEG,large,2.5,1.7163182239761596,3.5786062162712207,0.8837178093114104
series,True,85,PEG_L2,PEG,large,2.5,1.7436314406058453,3.580371425907709,0.8754488605383637
series,True,86,PEG_S1,PEG,small,2.5,1.064079996184378,2.5133031488563606,0.669623557222653
series,True,87,PEG_S2,PEG,small,2.5,1.6360690759158447,3.6150770226667026,0.5262025549518351
series,True,88,COOH_L1,COOH,large,2.5,1.769464006609066,3.6328451780528814,0.8262816146023556
series,True,89,COOH_L2,COOH,large,2.5,1.8071878878309624,3.685086230402182,0.810050184201083
series,True,90,COOH_S1,COOH,small,2.5,0.9983548833385312,2.38568428473259,0.5622596040180274
series,True,91,COOH_S2,COOH,small,2.5,1.2376979869269178,3.351322567959495,0.3600721380879836
series,True,92,PEG_L3,PEG,large,2.5,1.5788551786062095,3.1583723878992083,0.8784635380255713
series,True,93,PEG_S3,PEG,small,2.5,0.7267111824411844,1.91343098984466,0.7203330352273705
series,True,94,COOH_L3,COOH,large,2.5,1.6607601307039208,3.37752102427647,0.954325869634164
series,True,95,COOH_S3,COOH,small,2.5,0.7641074220015532,1.7880388235934273,0.3985121905182562
series,True,96,PEG_control,PEG,control,2.5,0.8790437616833733,2.2607638069582094,0.3362045945922665
series,True,97,COOH_control,COOH,control,2.5,0.8427764059775772,1.7804258086164082,-0.3816953975361096
series,True,98,PEG_L1,PEG,large,3.0,1.8046484777655336,3.625672846126347,0.8930269378219804
series,True,99,PEG_L2,PEG,large,3.0,1.8105003642735775,3.653927151833991,0.8767473041662862
series,True,100,PEG_S1,PEG,small,3.0,1.067324631063619,2.413735563192418,0.6426883024482927
series,True,101,PEG_S2,PEG,small,3.0,1.5628350001489175,3.4379648494443655,0.413636294092721
series,True,102,COOH_L1,COOH,large,3.0,1.8209200629782176,3.666221216052439,0.8473698558666712
series,True,103,COOH_L2,COOH,large,3.0,1.814484066960374,3.727775733289718,0.8469293802849404
series,True,104,COOH_S1,COOH,small,3.0,1.0489241235837912,2.517896818645798,0.4773316665010201
series,True,105,COOH_S2,COOH,small,3.0,1.191921521218064,3.3795075137410837,0.0297328968847905
series,True,106,PEG_L3,PEG,large,3.0,1.641853027584908,3.2135810131820066,0.8950623855256603
series,True,107,PEG_S3,PEG,small,3.0,0.8086728474146342,2.0104400342999074,0.5578059442998369
series,True,108,COOH_L3,COOH,large,3.0,1.6821395061318067,3.472523949122133,0.9569828127884756
series,True,109,COOH_S3,COOH,small,3.0,0.7269116054413852,1.72476164168731,0.6012555338033468
series,True,110,PEG_control,PEG,control,3.0,0.8159716324107398,2.154731990401034,0.3399613638919561
series,True,111,COOH_control,COOH,control,3.0,1.2651073612597314,3.380154730539148,-0.7045660004707827
series,True,112,PEG_L1,PEG,large,3.5,1.895855312799156,3.6800468232408337,0.908103127388304
series,True,113,PEG_L2,PEG,large,3.5,1.858302130257411,3.690189663523727,0.8810307885976274
series,True,114,PEG_S1,PEG,small,3.5,1.132207080156989,2.524355235198534,0.6691977769334304
series,True,115,PEG_S2,PEG,small,3.5,1.582781663448261,3.4816696788805066,0.6007344884501188
series,True,116,COOH_L1,COOH,large,3.5,1.8881070422648745,3.7284213098729233,0.8409341649272857
series,True,117,COOH_L2,COOH,large,3.5,1.9336799780943268,3.818094569712337,0.8904443899732062
series,True,118,COOH_S1,COOH,small,3.5,1.0814050688524592,2.525203973699257,0.5636012244124886
series,True,119,COOH_S2,COOH,small,3.5,1.2970758108729836,3.3160830177141287,0.4197124541558682
series,True,120,PEG_L3,PEG,large,3.5,1.6772811364836542,3.2588449813662663,0.892170530620189
series,True,121,PEG_S3,PEG,small,3.5,0.7868293505768228,1.9539415965585205,0.7333693546349812
series,True,122,COOH_L3,COOH,large,3.5,1.7428269453725258,3.5115811241036634,0.9573671240073854
series,True,123,COOH_S3,COOH,small,3.5,0.7475459146548288,1.688492017168924,0.6543768765763458
series,True,124,PEG_control,PEG,control,3.5,0.7957438457252921,2.102940677586395,0.3148406426500243
series,True,125,COOH_control,COOH,control,3.5,1.247942926152008,3.426685428951909,-0.7015510891548511
series,True,126,PEG_L1,PEG,large,4.0,1.9436368908165536,3.738579779509025,0.9061920566961648
series,True,127,PEG_L2,PEG,large,4.0,1.9603374126344777,3.763768099738629,0.8471143160782612
series,True,128,PEG_S1,PEG,small,4.0,1.1972379125507795,2.7716053731383923,0.7699504085068571
series,True,129,PEG_S2,PEG,small,4.0,1.6558415603083316,3.666593407653672,0.7384832892030161
series,True,130,COOH_L1,COOH,large,4.0,1.9447418656077675,3.7740301140914903,0.8400302737782767
series,True,131,COOH_L2,COOH,large,4.0,2.0751336753520273,3.910839390230389,0.7733536579593338
series,True,132,COOH_S1,COOH,small,4.0,1.1194679294020065,2.5755378132623648,0.5813100880266069
series,True,133,COOH_S2,COOH,small,4.0,1.2836610749781217,3.3258756641306766,0.2967776869109329
series,True,134,PEG_L3,PEG,large,4.0,1.6442481528790371,3.2410963225573854,0.9110995135749902
series,True,135,PEG_S3,PEG,small,4.0,0.8101379697126663,1.9240774359863373,0.6389479349155629
series,True,136,COOH_L3,COOH,large,4.0,1.7743090182975736,3.620635754834132,0.9507318156139176
series,True,137,COOH_S3,COOH,small,4.0,0.8127841054939855,1.720843831119255,0.5400306914637732
series,True,138,PEG_control,PEG,control,4.0,0.765276198377211,2.057860423026884,0.363863631511286
series,True,139,COOH_control,COOH,control,4.0,1.2417000678797598,3.278113232547836,-0.6955820749567548
