idx,ring_L,block_L,norm_dark
458,229.0,231.55320739746094,-2.5532073974609375
459,205.0,238.37862014770508,-33.37862014770508
460,231.0,227.5807285308838,3.419271469116211
461,211.0,236.2913932800293,-25.291393280029297
462,214.0,238.2818775177002,-24.281877517700195
463,223.0,240.8630599975586,-17.863059997558594
464,234.0,244.83457946777344,-10.834579467773438
465,229.0,213.70587539672852,15.294124603271484
466,231.0,217.1187629699707,13.881237030029297
467,233.0,245.23396110534668,-12.23396110534668
468,207.0,240.14397716522217,-33.14397716522217
469,210.0,241.93971347808838,-31.93971347808838
470,200.0,238.11331939697266,-38.113319396972656
471,224.0,247.45315551757812,-23.453155517578125
472,205.0,235.16250038146973,-30.162500381469727
473,208.0,241.0230360031128,-33.02303600311279
474,215.0,237.26031494140625,-22.26031494140625
475,219.0,222.9862403869629,-3.9862403869628906
476,229.0,224.71291160583496,4.287088394165039
477,229.0,219.6299819946289,9.370018005371094
478,229.0,210.3893585205078,18.610641479492188
479,229.0,206.49523162841797,22.50476837158203
480,211.0,234.5905246734619,-23.590524673461914
481,211.0,245.7333574295044,-34.733357429504395
482,209.0,238.10038375854492,-29.100383758544922
483,211.0,234.81772804260254,-23.81772804260254
484,206.0,237.9451084136963,-31.94510841369629
485,207.0,235.0779914855957,-28.077991485595703
486,221.0,237.10317039489746,-16.10317039489746
487,219.0,238.76728439331055,-19.767284393310547
488,229.0,220.32131958007812,8.678680419921875
489,230.0,216.1909637451172,13.809036254882812
490,229.0,207.13919830322266,21.860801696777344
491,228.0,209.97964096069336,18.02035903930664
492,208.0,232.0495433807373,-24.049543380737305
493,208.0,239.8594617843628,-31.859461784362793
494,200.0,239.21144771575928,-39.21144771575928
495,217.0,230.0037670135498,-13.003767013549805
496,205.0,235.10239028930664,-30.10239028930664
497,204.0,236.57389640808105,-32.573896408081055
498,212.0,232.15953636169434,-20.159536361694336
499,218.0,237.72201919555664,-19.72201919555664
500,230.0,214.47360610961914,15.52639389038086
501,231.0,215.7843475341797,15.215652465820312
502,227.0,223.30939292907715,3.6906070709228516
503,226.0,210.1745147705078,15.825485229492188
504,209.0,234.16343688964844,-25.163436889648438
505,210.0,235.9497413635254,-25.94974136352539
506,199.0,233.92449378967285,-34.92449378967285
507,206.0,229.75081062316895,-23.750810623168945
508,208.0,234.20367813110352,-26.203678131103516
509,206.0,233.17911338806152,-27.179113388061523
510,218.0,231.3234748840332,-13.323474884033203
511,233.0,234.6091823577881,-1.609182357788086
512,227.0,234.0362148284912,-7.036214828491211
513,226.0,221.2992401123047,4.7007598876953125
514,227.0,219.54106903076172,7.458930969238281
515,230.0,212.57760620117188,17.422393798828125
516,210.0,232.52269554138184,-22.522695541381836
517,210.0,242.16476917266846,-32.16476917266846
518,204.0,233.13072776794434,-29.130727767944336
519,214.0,222.4957160949707,-8.495716094970703
520,206.0,233.25217628479004,-27.25217628479004
521,207.0,231.7891139984131,-24.789113998413086
522,218.0,225.8040885925293,-7.804088592529297
523,229.0,221.75767135620117,7.242328643798828
524,228.0,217.63679885864258,10.363201141357422
525,229.0,215.1453742980957,13.854625701904297
526,227.0,211.44131469726562,15.558685302734375
527,226.0,221.61899948120117,4.381000518798828
528,210.0,229.9468288421631,-19.946828842163086
529,207.0,236.4285717010498,-29.428571701049805
530,210.0,233.63299560546875,-23.63299560546875
531,216.0,224.4403476715088,-8.440347671508789
532,215.0,224.2974739074707,-9.297473907470703
533,214.0,235.1126480102539,-21.112648010253906
534,230.0,221.14736938476562,8.852630615234375
535,234.0,224.85369873046875,9.14630126953125
536,226.0,215.48253631591797,10.517463684082031
537,231.0,214.9199562072754,16.08004379272461
538,227.0,213.83553314208984,13.164466857910156
539,225.0,223.60286712646484,1.3971328735351562
540,211.0,238.15601539611816,-27.156015396118164
541,208.0,233.60881423950195,-25.608814239501953
542,211.0,228.27955627441406,-17.279556274414062
543,217.0,221.81082153320312,-4.810821533203125
544,206.0,228.0569667816162,-22.05696678161621
545,213.0,228.13782691955566,-15.137826919555664
546,223.0,236.85693740844727,-13.856937408447266
547,218.0,238.87710762023926,-20.877107620239258
548,226.0,220.11545944213867,5.884540557861328
549,231.0,212.16127395629883,18.838726043701172
550,229.0,220.70882034301758,8.291179656982422
551,226.0,220.14970016479492,5.850299835205078
552,212.0,241.3933572769165,-29.393357276916504
553,211.0,242.86381340026855,-31.863813400268555
554,211.0,228.5782070159912,-17.57820701599121
555,214.0,222.86420059204102,-8.864200592041016
556,208.0,234.1908416748047,-26.190841674804688
557,212.0,228.42905616760254,-16.42905616760254
558,234.0,220.5879020690918,13.412097930908203
559,233.0,216.84233856201172,16.15766143798828
560,230.0,219.49561309814453,10.504386901855469
561,234.0,207.2692527770996,26.73074722290039
562,227.0,211.2197723388672,15.780227661132812
563,233.0,211.6714210510254,21.32857894897461
564,210.0,231.04292488098145,-21.042924880981445
565,208.0,241.92178916931152,-33.92178916931152
566,211.0,229.03562355041504,-18.03562355041504
567,214.0,218.41361236572266,-4.413612365722656
568,207.0,227.15773582458496,-20.15773582458496
569,214.0,225.9393081665039,-11.939308166503906
