geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
repair,True,59,PEG_S2,PEG,small,1.5,1.448222601100227,3.660072728531744,0.6725799924961702
repair,True,60,COOH_L1,COOH,large,1.5,1.4886204712589293,3.561502221359559,0.8165291329208919
repair,True,61,COOH_L2,COOH,large,1.5,1.5002421460015578,3.6252299349890658,0.8374068368620968
repair,True,62,COOH_S1,COOH,small,1.5,0.943000518161024,2.5531767492313224,0.3329250129043172
repair,True,63,COOH_S2,COOH,small,1.5,0.9947589716810408,2.632355953206462,0.495309371273592
repair,True,64,PEG_L3,PEG,large,1.5,1.406669079500592,3.09365912481006,0.8234545671658269
repair,True,65,PEG_S3,PEG,small,1.5,0.7376302256670595,1.986817093249514,0.6778480270207113
repair,True,66,COOH_L3,COOH,large,1.5,1.479832621124438,3.2353751300870903,0.8833281177460889
repair,True,67,COOH_S3,COOH,small,1.5,0.8425386083295642,2.0417307083835325,0.41692217952679766
repair,True,68,PEG_control,PEG,control,1.5,1.006735168474378,2.36282041350734,0.2174161505319676
repair,True,69,COOH_control,COOH,control,1.5,0.8187222269329821,1.8071223045759635,-0.25306728331703837
repair,True,70,PEG_L1,PEG,large,2.0,1.5624019748844256,3.4336130849748336,0.8805201155184067
repair,True,71,PEG_L2,PEG,large,2.0,1.585045166706008,3.447957673465189,0.8649061231117242
repair,True,72,PEG_S1,PEG,small,2.0,0.9634061998321801,2.349149437617841,0.6682343114657604
repair,True,73,PEG_S2,PEG,small,2.0,1.5595484280793788,3.7413622752666953,0.7126300285243488
repair,True,74,COOH_L1,COOH,large,2.0,1.6134927533432906,3.5999217734644295,0.8248548054249839
repair,True,75,COOH_L2,COOH,large,2.0,1.696959638617993,3.6866079690759817,0.8292528166394209
repair,True,76,COOH_S1,COOH,small,2.0,0.9841581918635717,2.3196025318986746,0.5298668125443226
